url,artist,track,submitter,guesser,guess,like,dislike
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Tess,Ligia,,
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Antonio,Joseph,,
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Rob,,,
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Ana,Antonio,,X
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Stephan,Ligia,,
https://open.spotify.com/track/0oiv4E896TUTTeQU0cmIui,Drake,Massive,Joseph,Luci,Joseph,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Stu,,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Joseph,Ana,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Anna,,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Rich,Tess,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Dilshad,Joseph,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Ligia,,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Tess,Luci,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Antonio,Tess,X,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Rob,Tess,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Ana,Sheetal,,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Stephan,Ligia,X,
https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt,Lorde,Tennis Court,Stu,Luci,Ligia,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Stu,,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Joseph,Tess,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Anna,,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Rich,Stephan,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Dilshad,Ligia,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Ligia,,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Tess,Stu,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Antonio,Stu,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Rob,,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Ana,,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Stephan,Rich,,
https://open.spotify.com/track/32LUheZjtjK1lKoRLQogw5,Fontaines D.C.,Liberty Belle,Rob,Luci,Antonio,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Stu,,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Joseph,Ligia,X,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Anna,,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Rich,Ligia,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Dilshad,Luci,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Ligia,,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Tess,Stephan,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Antonio,Ana,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Rob,Joseph,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Ana,,,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Stephan,Joseph,X,
https://open.spotify.com/track/54jlvmblpFx7PsHRSl7s02,Outkast,Miss Jackson,Ana,Luci,Ana,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Stu,,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Joseph,Rob,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Anna,,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Rich,Sheetal,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Dilshad,Rich,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Ligia,,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Tess,Joseph,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Antonio,Sheetal,X,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Rob,Stu,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Ana,Luci,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Stephan,Antonio,,
https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,Luci,Luci,,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Stu,,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Joseph,Sheetal,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Anna,,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Rich,Ligia,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Dilshad,Rob,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Ligia,,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Tess,Dilshad,,X
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Antonio,Joseph,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Rob,,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Ana,Tess,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Stephan,Joseph,,
https://open.spotify.com/track/37rKwjBHaZurlyPYy3Nqvz,Macklemore & Ryan Lewis / Macklemore / Ryan Lewis / Wanz,Thrift Shop (feat. Wanz),Sheetal,Luci,Joseph,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Stu,,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Joseph,Tess,X,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Anna,,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Rich,,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Dilshad,Sheetal,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Ligia,,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Tess,Stephan,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Antonio,Ana,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Rob,Ana,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Ana,Rich,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Stephan,Anna,,
https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Sweet Child O' Mine,Rich,Luci,Anna,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Stu,,X,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Joseph,Stu,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Anna,,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Rich,Rob,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Dilshad,Stephan,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Ligia,,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Tess,Luci,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Antonio,Rich,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Rob,Rich,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Ana,Stu,,
